name,lat,lon,province,district,reference
Iquique,-3.4801138608593356,-72.98039726617003,Maynas,Indiana,"RIVAS PANDURO, Santiago; Ricardo CHIRINOS PORTOCARRERO; Lúcia BORBA. 2008. Diagnóstico ambiental del componente socio-cultural y arqueología. 115 pp. Zonificación Ecológica Económica Bellavista-Mazán. Informe presentado al PEDICP. Iquitos, Perú."
Santa Cruz,-3.5161859708165712,-73.13474176102753,Maynas,Mazán,"VICENTE HUAMANÍ, Rúlfer. 2013. Identificación y delimitación de zonas culturales intangibles. Informe Final para el proyecto: “Saneamiento y Titulación de Predios Rurales para el Desarrollo Alternativo, Integral y Sostenible”. Distrito de Mazán, Provincia de Maynas – región Loreto. GOREL / DEVIDA. Iquitos, Perú."
Huaman Urco,-3.316524208561457,-73.21724440370623,Maynas,Mazán,"VICENTE HUAMANÍ, Rúlfer. 2013. Identificación y delimitación de zonas culturales intangibles. Informe Final para el proyecto: “Saneamiento y Titulación de Predios Rurales para el Desarrollo Alternativo, Integral y Sostenible”. Distrito de Mazán, Provincia de Maynas – región Loreto. GOREL / DEVIDA. Iquitos, Perú."
Auca Cocha,-3.29223,-72.848,Maynas,Mazán,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2019. ""La arqueología del río Napo: noticias recientes y desafíos futuros"" Pp. 331-352. Revista del Museo de la Plata, Volumen 4, Buenos Aires, Argentina."
Santa Rosa,-3.32845,-73.0134,Maynas,Mazán,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2019. ""La arqueología del río Napo: noticias recientes y desafíos futuros"" Pp. 331-352. Revista del Museo de la Plata, Volumen 4, Buenos Aires, Argentina."
Urco Miraño,-3.36061,-73.0645,Maynas,Mazán,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2019. ""La arqueología del río Napo: noticias recientes y desafíos futuros"" Pp. 331-352. Revista del Museo de la Plata, Volumen 4, Buenos Aires, Argentina."
Bello Horizonte,-3.42489,-73.1068,Maynas,Mazán,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2019. ""La arqueología del río Napo: noticias recientes y desafíos futuros"" Pp. 331-352. Revista del Museo de la Plata. Volumen 4, Buenos Aires, Argentina."
Puerto Alegre,-3.51005,-73.1164,Maynas,Mazán,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2019. ""La arqueología del río Napo: noticias recientes y desafíos futuros"" Pp. 331-352. Revista del Museo de la Plata, Volumen 4, Buenos Aires, Argentina."
Cayapoza,-3.4309486239933986,-73.15971680954547,Maynas,Mazán,"VICENTE HUAMANÍ, Rúlfer. 2013. Identificación y delimitación de zonas culturales intangibles. Informe Final para el proyecto: “Saneamiento y Titulación de Predios Rurales para el Desarrollo Alternativo, Integral y Sostenible”. Distrito de Mazán, Provincia de Maynas – región Loreto. GOREL / DEVIDA. Iquitos, Perú."
Sucusari,-3.2435788901077016,-72.92976341133155,Maynas,Mazán,"VICENTE HUAMANÍ, Rúlfer. 2013. Identificación y delimitación de zonas culturales intangibles. Informe Final para el proyecto: “Saneamiento y Titulación de Predios Rurales para el Desarrollo Alternativo, Integral y Sostenible”. Distrito de Mazán, Provincia de Maynas – región Loreto. GOREL / DEVIDA. Iquitos, Perú."
Mangua,-3.316645553926773,-72.78273580361575,Maynas,Mazán,"VICENTE HUAMANÍ, Rúlfer. 2013. Identificación y delimitación de zonas culturales intangibles. Informe Final para el proyecto: “Saneamiento y Titulación de Predios Rurales para el Desarrollo Alternativo, Integral y Sostenible”. Distrito de Mazán, Provincia de Maynas – región Loreto. GOREL / DEVIDA. Iquitos, Perú."
M.A. Chacra Horizonte,-2.906590579708339,-73.45354254944237,Maynas,Napo,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. San Felipe Escuela,-2.919225832411896,-73.47409711849726,Maynas,Napo,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Negro Urco (zona A),-3.0202680026675695,-73.38967686061227,Maynas,Napo,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Negro Urco (zona B),-3.0205719947230407,-73.3873375557919,Maynas,Napo,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
Nashiño,-1.5877891417544994,-75.20612631494328,Maynas,Napo,"SICCHA GARCÍA, Johnny Rohoy, 2007. Proyecto de evaluación arqueológica sin excavaciones para el área de adquisición sísmica en el Lote 39, Loreto, Perú. 59 PP. Informe Final presentado al Instituto Nacional de Cultura. Lima, Perú. //GEMA. 2008. Estudio de Línea Base Social del EIA Ampliación de 454 km de líneas sísmicas 2D Lote 39, para la empresa Repsol. 91 pp. Lima, Perú. // GEMA. 2008. Plan de Abandono Parcial de la Prospección Sísmica 2D (100 km) del Lote 39, para la empresa Repsol. 131 pp. Lima, Perú. // GEMA. 2010. Línea Base Social del EIA Prospección Sísmica 3D y perforación de veintiún (21) pozos exploratorios – Lote 39, para la empresa Repsol. 184 pp. Lima, Perú."
Buena Vista,-2.115698512326019,-74.8622208804982,Maynas,Napo,"SICCHA GARCÍA, Johnny Rohoy, 2007.  Proyecto de evaluación arqueológica sin excavaciones para el área de adquisición sísmica en el Lote 39, Loreto, Perú”. 59 PP. Informe Final presentado al Instituto Nacional de Cultura. Lima, Perú. // GEMA. 2010. Línea Base Social del EIA Prospección Sísmica 3D y perforación de veintiún (21) pozos exploratorios – Lote 39, para la empresa Repsol. 184 pp. Lima, Perú."
Flor de Coco,-2.1549849669343093,-74.91148129466617,Maynas,Napo,"SICCHA GARCÍA, Johnny Rohoy, 2007. Proyecto de evaluación arqueológica sin excavaciones para el área de adquisición sísmica en el Lote 39, Loreto, Perú. 59 PP. Informe Final presentado al Instituto Nacional de Cultura. Lima, Perú. // GEMA. 2008. Estudio de Línea Base Social del EIA Ampliación de 454 km de líneas sísmicas 2D Lote 39, para la empresa Repsol. 91 pp. Lima, Perú. // GEMA. 2010. Línea Base Social del EIA Prospección Sísmica 3D y perforación de veintiún (21) pozos exploratorios – Lote 39, para la empresa Repsol. 184 pp. Lima, Perú."
Buena Vista Viejo,-1.9217487882473,-75.3144496400781,Maynas,Napo,"GEMA. 2008. Estudio de Línea Base Social del EIA Ampliación de 454 km de líneas sísmicas 2D Lote 39, para la empresa Repsol. 91 pp. Lima, Perú."
Petrona  Isla,-3.4650271163084065,-73.04633739874726,Maynas,Napo,Acta de donación Prof. Carlos Alfredo Garcia Cordova del 06-10-2014
M.A. San Rafael,-2.363410810115422,-74.11122336168881,Maynas,Napo,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Chacra Figueroa,-2.332942407316151,-74.09517203935631,Maynas,Napo,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Fuerte Pantoja (Sector A),-0.9704815166350206,-75.17965241164742,Maynas,Torres Causana,"RIVAS PANDURO, Santiago. 2011.  Supervisión técnica de campo al proyecto: “Plan de Monitoreo Arqueológico en el Sector Norte del Lote 121 en: Campamento Base Logístico Norte Base Pantoja, Campamento Sub Base Logístico Norte Base Arcadia, Construcción de la Plataforma Nashiño 5X y Plataforma Nashiño 6X”. 11 pp. Informe N° 031-2011/AA/MC-DRC-LOR/SRP presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura. Iquitos, Perú. // CHAMORRO CASTILLO, Violeta. 2011. Plan de monitoreo arqueológico en el sector norte del Lote 121 en: Campamento Base Logístico Pantoja, Campamento Subbase Logístico Arcadia, Plataforma Nashiño 5X y Plataforma Nashiño 6X. Maynas, Loreto. 129 pp. Informe Final presentado al Ministerio de Cultura. Lima, Perú. // MURGA PASTOR, Leonardo. 2013. Proyecto de evaluación arqueológica con excavaciones en el Campamento Base Logístico Norte, Base Pantoja, en el Sector Norte del Lote 121. Informe Final presentado al Ministerio de Cultura. Lima, Perú. // MURGA PASTOR, Leonardo. 2013. Proyecto de evaluación arqueológica con excavaciones en el Campamento Base Logístico Norte, Base Pantoja, en el Sector Norte del Lote 121. 67 pp. Adenda del Informe Final presentada al Ministerio de Cultura. Lima, Perú. // ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Fuerte Pantoja (Sector B),-0.9698210779794344,-75.17946362919159,Maynas,Torres Causana,"RIVAS PANDURO, Santiago. 2011. Informe N° 031-2011/AA/MC-DRC-LOR/SRP de la supervisión técnica de campo al proyecto “Plan de Monitoreo Arqueológico en el Sector Norte del Lote 121 en: Campamento Base Logístico Norte Base Pantoja, Campamento Sub Base Logístico Norte Base Arcadia, Construcción de la Plataforma Nashiño 5X y Plataforma Nashiño 6X”. 11 pp. Presentado a la Dirección Desconcentrada de Cultura del Ministerio de Cultura. Iquitos, Perú. // CHAMORRO CASTILLO, Violeta. 2011. Plan de Monitoreo Arqueológico en el Sector Norte del Lote 121 en: Campamento Base Logístico Pantoja, Campamento Subbase Logístico Arcadia, Plataforma Nashiño 5X y Plataforma Nashiño 6X. Maynas, Loreto. 129 pp. Informe Final presentado al Ministerio de Cultura. Lima, Perú. // MURGA PASTOR, Leonardo. 2013. Proyecto de Evaluación Arqueológica con Excavaciones en el Campamento Base Logístico Norte, Base Pantoja, en el Sector Norte del Lote 121. Informe Final presentado al Ministerio de Cultura. Lima, Perú. // MURGA PASTOR, Leonardo. 2013. Proyecto de Evaluación Arqueológica con Excavaciones en el Campamento Base Logístico Norte, Base Pantoja, en el Sector Norte del Lote 121. 67 pp. Adenda del Informe Final presentada al Ministerio de Cultura. Lima, Perú. // ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Informe N° 001 2013 / EARN / SRP / MA-K,  de la “Exploración Arqueológica por el río Napo. Amazonía peruana”. 24 pp. Informe presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Paché,-1.113758980793803,-75.02667767212448,Maynas,Torres Causana,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Vencedores,-1.1209878001356253,-75.02133859476383,Maynas,Torres Causana,"BOLAÑOS, Aldo. 1990. Observaciones generales sobre la arqueología del río Napo. Pp. 41-48. Gaceta Arqueológica Andina, Volumen V, N° 17. Lima, Perú. // ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Tempestad,-1.282958447037383,-74.88126457095798,Maynas,Torres Causana,"BOLAÑOS, Aldo. 1990. Observaciones generales sobre la arqueología del río Napo. Pp. 41-48. Gaceta Arqueológica Andina, Volumen V, N° 17. Lima, Perú. // ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Angoteros Pampa,-1.5670813006205813,-74.61188293024163,Maynas,Torres Causana,"BOLAÑOS, Aldo. 1990. Observaciones generales sobre la arqueología del río Napo. Pp. 41-48. Gaceta Arqueológica Andina, Volumen V, N° 17. Lima, Perú. // ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
M.A. Sirena del Aguarico,-0.7208094116924572,-75.26544349786431,Maynas,Torres Causana,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2013. Exploración arqueológica por el río Napo. Amazonía peruana. 24 pp. Informe N° 001 2013 / EARN / SRP / MA-K  presentado a la Dirección Desconcentrada de Cultura de Loreto del Ministerio de Cultura. Iquitos, Perú."
Fernandito,-3.40066590662266,-72.7249474389039,Maynas,Las Amazonas,"VERA VEREAU, Melina Maribel; y, Rafael CABANILLAS CALDERÓN. 2006. Inventario y registro del patrimonio cultural de la nación: Región Loreto. 136 pp. Informe Final presentado al Programa Qhapaq Ñan. Iquitos, Perú."
Orán,-3.4772880791771597,-72.5077332121729,Maynas,Las Amazonas,"RAVINES, Rógger. 1999. Tiestos antiguos procedentes de Orán, Loreto. Pp. 7-11. Boletín de Lima, N° 118. Lima, Perú. // MORALES CHOCANO, Daniel. 2001. Informe preliminar sobre los restos arqueológicos de Orán en Iquitos-Perú. 15 pp. Lima, Perú. // RIVAS PANDURO, Santiago; y Thomas MYERS. 2004. Ocupación arqueológica en Orán, río Amazonas, Loreto-Perú. Pp. 133-180. Revista Supay, Año 6, N° 5. Lima, Perú."
Roca Eterna,-3.46056,-72.5282,Maynas,Las Amazonas,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2019. ""La arqueología del río Napo: noticias recientes y desafíos futuros"" Pp. 331-352. Revista del Museo de la Plata, Volumen 4, Buenos Aires, Argentina."
Aisana (Aysana),-3.46388,-72.5273,Maynas,Las Amazonas,"ARROYO-KALIN, Manuel; y Santiago RIVAS PANDURO. 2019. ""La arqueología del río Napo: noticias recientes y desafíos futuros"" Pp. 331-352. Revista del Museo de la Plata, Volumen 4, Buenos Aires, Argentina."
Mangual,-3.4005417595420164,-72.72595524156593,Maynas,Las Amazonas,"RIVAS PANDURO, Santiago; Ricardo CHIRINOS PORTOCARRERO; Lúcia BORBA. 2008. Diagnóstico ambiental del componente socio-cultural y arqueología. 115 pp. Zonificación ecológica económica Bellavista-Mazán. Informe presentado al PEDICP. Iquitos, Perú."
Colonia San Pablo 1,-4.015973505284693,-77.11962110744786,Mariscal Ramon Castilla,San Pablo,"DÁVILA MANRIQUE, Daniel. 2006. Proyecto de evaluación arqueológica de reconocimiento sin excavaciones de los estudios de perfiles integrados para proyectos de Plan Nacional de Electrificación Rural (PNER) – Grupo 10, Sectores 1 y 2, Departamentos de Amazonas, San Martín y Loreto”.  Informe Final presentado al Instituto Nacional de Cultura (hoy Ministerio de Cultura).; RVN° 486-2011-VMPCIC-MC"
Colonia San Pablo,-4.0151706144292465,-77.12242783362524,Mariscal Ramon Castilla,San Pablo,"DÁVILA MANRIQUE, Daniel. 2006. Proyecto de evaluación arqueológica de reconocimiento sin excavaciones de los estudios de perfiles integrados para royectos de Plan Nacional de Electrificación Rural (PNER) – Grupo 10, Sectores 1 y 2, Departamentos de Amazonas, San Martín y Loreto”.  Informe Final presentado al Instituto Nacional de Cultura (hoy Ministerio de Cultura).; RVN° 486-2011-VMPCIC-MC"
AMA-1,-3.94203361099229,-70.4493818345168,Mariscal Ramon Castilla,Ramon Castilla,"HARRIS, Joanne M. 1967. The ceramic sequence at Cushillococha. Master´s thesis, University of Illinois, Urbana. // MYERS, Thomas. 1981. Hacia la reconstrucción de los patrones pre-históricos comunales en la hoya Amazónica. Pp. 31-63. Amazonía Peruana, Vol. IV, Nº 7. Lima, Perú."
AMA-2 o Cushillococha 1,-3.938256906073,-70.4472681250297,Mariscal Ramon Castilla,Ramon Castilla,"HARRIS, Joanne M. 1967. The ceramic sequence at Cushillococha. Master´s thesis, University of Illinois, Urbana. // MYERS, Thomas. 1981. Hacia la reconstrucción de los patrones pre-históricos comunales en la hoya Amazónica. Pp. 31-63. Amazonía Peruana, Vol. IV, Nº 7. Lima, Perú. // RAMÍREZ MARTÍNEZ, Milena del Carmen. 2005. Monitoreo arqueológico en el pequeño sistema eléctrico Caballo Cocha, I Etapa. 59 pp. Informe Final presentado al Instituto Nacional de Cultura (hoy Ministerio de Cultura). Lima, Perú."
AMA-3,-3.94912329361645,-70.3864654893811,Mariscal Ramon Castilla,Ramon Castilla,"HARRIS, Joanne M. 1967. The ceramic sequence at Cushillococha. Master´s thesis, University of Illinois, Urbana. // MYERS, Thomas. 1981. Hacia la reconstrucción de los patrones pre-históricos comunales en la hoya Amazónica. Pp. 31-63. Amazonía Peruana, Vol. IV, Nº 7. Lima, Perú."
AMA-4,-3.94518146910078,-70.3582631231635,Mariscal Ramon Castilla,Ramon Castilla,"HARRIS, Joanne M. 1967. The ceramic sequence at Cushillococha. Master´s thesis, University of Illinois, Urbana. // MYERS, Thomas. 1981. Hacia la reconstrucción de los patrones pre-históricos comunales en la hoya Amazónica. Pp. 31-63. Amazonía Peruana, Vol. IV, Nº 7. Lima, Perú."
AMA-5,-3.93436772254911,-70.421209884745,Mariscal Ramon Castilla,Ramon Castilla,"HARRIS, Joanne M. 1967. The ceramic sequence at Cushillococha. Master´s thesis, University of Illinois, Urbana. // MYERS, Thomas. 1981. Hacia la reconstrucción de los patrones pre-históricos comunales en la hoya Amazónica. Pp. 31-63. Amazonía Peruana, Vol. IV, Nº 7. Lima, Perú."
Sábalo,-2.4439309658556696,-72.66067164278476,Putumayo,Putumayo,"RIVAS PANDURO, Santiago. 2006. La arqueología de la región Loreto (selva baja de la Amazonía peruana). Estado de la Cuestión. 103 pp. Proyecto Qhapaq Ñan. Informe Final presentado al Instituto Nacional de Cultura. Iquitos, Perú"
